,id,name,popularity
763,71418,Demian Lichtenstein,0.568
764,138,Quentin Tarantino,7.399707
765,60922,Josh Gordon,0.000577
766,60923,Will Speck,0.004831
767,49903,Tim Hill,0.000452
768,15217,Zack Snyder,4.108712
769,6737,Jay Roach,0.176048
770,5065,David Frankel,0.04551
771,4027,Frank Darabont,2.672304
772,68573,Walt Becker,0.02728
773,61411,Mark Dindal,0.004918
774,7467,David Fincher,5.204688
775,11694,Doug Liman,2.249579
776,10702,Martin Campbell,2.01431
777,12786,Simon West,1.826532
778,2690,Peter Weir,0.277119
779,21879,Simon Wells,4e-06
780,44113,Steve Hickner,4e-06
781,59803,Brenda Chapman,0.005421
782,52112,Steve Carr,0.362793
783,67813,Baltasar Kormákur,0.041211
784,64191,Lawrence Guterman,0.014695
785,37932,F. Gary Gray,1.314773
786,18323,Marc Lawrence,0.14873
787,18863,Eric Darnell,0.227493
788,52870,Tim Johnson,0.055587
789,12708,Peter Billingsley,1.747309
790,893,Tony Scott,1.587386
791,20739,Adam Shankman,0.654678
792,1179066,Wes Ball,0.000479
793,52779,Ryan Murphy,0.05577
794,11091,Brett Ratner,1.590795
795,57270,Robert Schwentke,1.067128
796,1152,Oliver Stone,3.673877
797,4135,Robert Redford,4.722924
798,638,Michael Mann,2.224465
799,26713,Chuck Russell,0.697298
800,46297,Jay Russell,8e-06
801,9033,Christopher McQuarrie,0.923744
802,16938,Renny Harlin,0.06144
803,65310,Kenny Ortega,0.045076
804,1884,Steven Soderbergh,2.429935
805,48980,David McNally,0.43143
806,57646,Henry Selick,0.017692
807,11614,M. Night Shyamalan,2.548871
808,893,Tony Scott,1.587386
809,53177,Brian Robbins,0.571866
810,57130,Todd Phillips,0.064667
811,13581,Brian Levant,1.413273
812,10828,Guillermo del Toro,2.922735
813,2260,Steven Zaillian,2.320012
814,58897,Sam Fell,0.075394
815,154705,Chris Butler,0.008926
816,30365,Michael Caton-Jones,0.518958
817,11401,John Woo,1.04364
818,18250,Jon Avnet,0.063808
819,64152,Robert Stevenhagen,0.0
820,58897,Sam Fell,0.075394
821,66654,Kevin Donovan,0.0
822,32277,Geoff Murphy,0.00047
823,11181,Kenneth Branagh,5.63951
824,17883,David O. Russell,0.167698
825,132239,Babak Najafi,1e-06
826,2419,Jean-Pierre Jeunet,1.017594
827,20907,Antoine Fuqua,0.561869
828,52691,Anthony Stacchi,0.093551
829,1152981,Graham Annable,0.0108
830,2171,Griffin Dunne,1.43515
831,107446,Phil Lord,0.613579
832,155267,Christopher Miller,0.216076
833,58072,John Pasquin,5e-06
834,12523,Rob Bowman,0.589186
835,91268,Ruben Fleischer,0.066742
836,1524,Harold Ramis,1.587713
837,190,Clint Eastwood,7.796762
838,17350,Kevin Macdonald,0.091713
839,19242,Tony Gilroy,2.16943
840,18281,Donald Petrie,0.36254
841,47640,Clark Johnson,1.607014
842,117052,Jorge Blanco,0.006777
843,968303,Javier Abad,0.538298
844,1158156,Marcos Martínez,0.37632
845,2523,Stuart Baird,0.608406
846,1223,Joel Coen,3.347263
847,4746,Robert Lorenz,0.010246
848,10702,Martin Campbell,2.01431
849,37710,Peter Hyams,0.306967
850,1524,Harold Ramis,1.587713
851,18250,Jon Avnet,0.063808
852,23213,Harold Becker,0.136442
853,36588,Joe Wright,0.253956
854,4135,Robert Redford,4.722924
855,11649,Cameron Crowe,1.143793
856,49903,Tim Hill,0.000452
857,7256,Lee Tamahori,0.006987
858,116357,Scott Stewart,0.566317
859,52870,Tim Johnson,0.055587
860,1205756,Patrick Gilmore,0.52
861,4014,Paul W.S. Anderson,2.267087
862,4499,Tom Shadyac,0.260844
863,1150,Brian De Palma,1.7733
864,57138,Tony Bill,0.189311
865,21526,Rod Lurie,0.075152
866,1723,Walter Hill,1.297125
867,62020,Jack Sholder,1e-06
868,5575,Akiva Goldsman,0.727245
869,21981,Harald Zwart,0.988541
870,53177,Brian Robbins,0.571866
871,8574,Walter Salles,0.054854
872,6159,Ron Howard,5.661356
873,1978,Iain Softley,0.000445
874,2293,Frank Miller,1.888359
875,508,David Koepp,1.422062
876,23799,Uwe Boll,1.301948
877,10702,Martin Campbell,2.01431
878,93991,Soi Cheang,0.000153
879,21053,John Dahl,0.273911
880,55252,Tim Miller,0.938337
881,18356,Stephen Herek,0.845385
882,190,Clint Eastwood,7.796762
883,65630,Rob Letterman,0.088035
884,54050,Mark Waters,0.104971
885,13581,Brian Levant,1.413273
886,16589,Peter MacDonald,0.004159
887,1461,George Clooney,5.019556
888,57370,Frank Coraci,0.752279
889,18323,Marc Lawrence,0.14873
890,17825,Shawn Levy,0.889116
891,4014,Paul W.S. Anderson,2.267087
892,1216147,Anthony Hemingway,0.021231
893,18596,Taylor Hackford,0.476442
894,74619,Sean Anders,1.148931
895,18878,Rob Cohen,2.107122
896,11091,Brett Ratner,1.590795
897,20192,Brian Taylor,0.854427
898,20193,Mark Neveldine,0.497816
899,18844,John Madden,0.093618
900,20739,Adam Shankman,0.654678
901,34453,Kevin Bray,0.000642
902,24,Robert Zemeckis,1.619012
903,49903,Tim Hill,0.000452
904,6737,Jay Roach,0.176048
905,65530,Mike Gabriel,0.000521
906,65531,Eric Goldberg,0.064337
907,7187,Richard Donner,0.734465
908,4499,Tom Shadyac,0.260844
909,17167,Andy Tennant,0.002125
910,54967,Sam Weisman,3e-06
911,54584,Jesse Dylan,0.007795
912,25598,Paul Greengrass,1.532249
913,17825,Shawn Levy,0.889116
914,11887,Brad Silberling,0.707719
915,20907,Antoine Fuqua,0.561869
916,39819,Wayne Wang,0.00223
917,893,Tony Scott,1.587386
918,20646,Gabriele Muccino,0.509459
919,57270,Robert Schwentke,1.067128
920,8246,Barry Levinson,0.485116
921,11887,Brad Silberling,0.707719
922,138,Quentin Tarantino,7.399707
923,7908,Frank Oz,1.885291
924,138,Quentin Tarantino,7.399707
925,58728,Andrei Konchalovsky,1.572651
926,58729,Albert Magnoli,0.76
927,24,Robert Zemeckis,1.619012
928,46076,Tom Dey,9e-06
929,2523,Stuart Baird,0.608406
930,54050,Mark Waters,0.104971
931,18898,Rob Minkoff,0.139936
932,8029,Jimmy Hayward,0.003816
933,7467,David Fincher,5.204688
934,9168,Alan Parker,0.545672
935,13776,John Frankenheimer,0.586814
936,2042,Stephen Hopkins,0.194107
937,101666,Paul King,0.069895
938,62854,Akiva Schaffer,0.09725
939,15175,William Friedkin,1.106899
940,12962,Jon Turteltaub,2.961042
941,7395,Bobby Farrelly,0.339056
942,7396,Peter Farrelly,0.535805
943,65702,Kent Alterman,0.000575
944,53304,Peter Lord,0.030744
945,565297,Jeff Newitt,7.4e-05
946,190,Clint Eastwood,7.796762
947,12989,Andrew Davis,3.099247
948,893,Tony Scott,1.587386
949,5572,Joel Schumacher,0.483252
950,37630,Shekhar Kapur,0.101611
951,54025,Karyn Kusama,0.276303
952,66088,Ronald F. Maxwell,5.6e-05
953,101767,Robert Butler,0.000354
954,52845,Karey Kirkpatrick,0.19301
955,26205,James Bobin,0.072041
956,2388,Jonathan Frakes,2.14855
957,42745,Steve Antin,0.000611
958,2419,Jean-Pierre Jeunet,1.017594
959,240,Stanley Kubrick,2.062336
960,33254,Jim Gillespie,0.001764
961,10828,Guillermo del Toro,2.922735
962,20646,Gabriele Muccino,0.509459
963,1723,Walter Hill,1.297125
964,1776,Francis Ford Coppola,1.433284
965,11649,Cameron Crowe,1.143793
966,19271,Anthony Russo,0.860495
967,19272,Joe Russo,4.210177
968,10586,Richard Lester,0.036544
969,769,Martin Brest,0.307971
970,2260,Steven Zaillian,2.320012
971,6482,John Singleton,0.025813
972,12881,Gary Goldman,0.176127
973,40345,Don Bluth,0.533297
974,6201,Baz Luhrmann,1.11403
975,23213,Harold Becker,0.136442
976,65167,Scott Cooper,0.158652
977,190,Clint Eastwood,7.796762
978,37932,F. Gary Gray,1.314773
979,2294,Robert Rodriguez,1.611883
980,138,Quentin Tarantino,7.399707
981,11090,Edgar Wright,2.085447
982,16847,Eli Roth,1.734316
983,16848,Rob Zombie,1.493289
984,141673,Jason Eisener,0.004311
985,16294,Jonathan Demme,1.046851
986,323,Curtis Hanson,0.885991
987,488,Steven Spielberg,7.205305
988,14392,Kathryn Bigelow,2.276365
989,59026,Peyton Reed,0.976919
990,71068,Phyllida Lloyd,0.00434
991,1201,Garry Marshall,2.71035
992,52049,Jay Chandrasekhar,0.006854
993,30715,Terrence Malick,1.467362
994,42994,David Dobkin,0.113053
995,3974,Miloš Forman,0.675976
996,1032,Martin Scorsese,5.09931
997,35453,Pierre Morel,0.232757
998,70573,Paul Hunter,0.4
999,7395,Bobby Farrelly,0.339056
1000,7396,Peter Farrelly,0.535805
1001,4489,Steve Oedekerk,1.699213
1002,61175,John Whitesell,6e-06
1003,3288,Chris Weitz,2.323427
1004,5524,Andrew Adamson,0.742778
1005,12058,Vicky Jenson,1.124668
1006,1921,George Nolfi,3.256008
1007,8300,Kevin Reynolds,1.5e-05
1008,11649,Cameron Crowe,1.143793
1009,52139,Seth MacFarlane,6.69807
1010,3388,James L. Brooks,0.073531
1011,4499,Tom Shadyac,0.260844
1012,55710,Adam McKay,0.605519
1013,32593,Steven Brill,0.31144
1014,15344,J.J. Abrams,3.828826
1015,1884,Steven Soderbergh,2.429935
1016,18281,Donald Petrie,0.36254
1017,107446,Phil Lord,0.613579
1018,155267,Christopher Miller,0.216076
1019,17016,Neil Jordan,0.034776
1020,59026,Peyton Reed,0.976919
1021,57633,Rawson Marshall Thurber,0.398238
1022,10965,Chris Columbus,1.358227
1023,74619,Sean Anders,1.148931
1024,17633,Rob Marshall,2.794131
1025,5281,Spike Lee,2.337794
1026,4723,Brian Helgeland,0.184916
1027,664,Frank Marshall,0.178181
1028,11649,Cameron Crowe,1.143793
1029,21085,Alex Proyas,0.126389
1030,46076,Tom Dey,9e-06
1031,26875,Hideo Nakata,0.53703
1032,56411,Glenn Ficarra,0.081582
1033,56412,John Requa,0.003874
1034,18357,Peter Hewitt,0.44609
1035,18311,Joe Roth,0.000157
1036,5345,Bennett Miller,0.008109
1037,5231,Wolfgang Petersen,1.303007
1038,59521,Jaume Collet-Serra,0.122879
1039,58375,Andy Fickman,0.387139
1040,11266,James McTeigue,1.157101
1041,42994,David Dobkin,0.113053
1042,61290,Matthew O'Callaghan,0.008233
1043,7312,Angela Robinson,0.00106
1044,5501,Gary Fleder,0.0002
1045,76927,Tommy Wirkola,1.107539
1046,7270,Adrian Lyne,0.454996
1047,40256,D.J. Caruso,0.860601
1048,2945,Stephen Gaghan,0.003193
1049,865,Michael Bay,2.567437
1050,1265056,Jorge R. Gutierrez,0.226009
1051,33315,Richard Loncraine,0.000452
1052,190,Clint Eastwood,7.796762
1053,578,Ridley Scott,3.277801
1054,7467,David Fincher,5.204688
1055,8296,Christophe Gans,0.013507
1056,26502,Howard Deutch,0.875317
1057,68843,Jon Hurwitz,0.594119
1058,68844,Hayden Schlossberg,0.000108
1059,37932,F. Gary Gray,1.314773
1060,93214,Steven Quale,0.003375
1061,4610,John Landis,2.83963
1062,4600,Joe Dante,3.777547
1063,42994,David Dobkin,0.113053
1064,51984,Mimi Leder,0.112759
1065,17649,Alexander Witt,0.321713
1066,20237,Beeban Kidron,6e-06
1067,21712,Carl Franklin,0.495072
1068,23880,Steven Seagal,5.610877
1069,2294,Robert Rodriguez,1.611883
1070,2034,Danny Boyle,3.562272
1071,1201,Garry Marshall,2.71035
1072,11266,James McTeigue,1.157101
1073,7623,Sam Raimi,1.930133
1074,41550,Andrew Bergman,0.076561
1075,46076,Tom Dey,9e-06
1076,190,Clint Eastwood,7.796762
1077,23393,Barbet Schroeder,0.01479
1078,7187,Richard Donner,0.734465
1079,16785,Peter Webber,0.004082
1080,3026,Rob Reiner,1.565946
1081,8685,Andrew Niccol,4.7e-05
1082,1090,John McTiernan,1.540545
1083,190,Clint Eastwood,7.796762
1084,1071,Tom Tykwer,0.052901
1085,11770,John Carpenter,2.081543
1086,7087,Brad Bird,2.76686
1087,5655,Wes Anderson,1.366714
1088,23964,Gary Ross,0.230347
1089,9168,Alan Parker,0.545672
1090,18356,Stephen Herek,0.845385
1091,59521,Jaume Collet-Serra,0.122879
1092,224,David Cronenberg,1.004587
1093,57082,John Stockwell,1.143386
1094,59,Luc Besson,4.000464
1095,64141,David Gordon Green,0.529191
1096,53334,Jim Sheridan,0.005857
1097,27436,Costa-Gavras,0.000112
1098,56059,Patrick Read Johnson,4.1e-05
1099,8965,Roland Joffé,6e-06
1100,11694,Doug Liman,2.249579
1101,893,Tony Scott,1.587386
1102,15175,William Friedkin,1.106899
1103,20192,Brian Taylor,0.854427
1104,20193,Mark Neveldine,0.497816
1105,2163,Richard LaGravenese,0.075873
1106,518,Danny DeVito,4.86254
1107,7399,Ben Stiller,3.739802
1108,58294,George Armitage,0.000132
1109,5342,Mike Nichols,1.857929
1110,27226,Patrick Lussier,1.465193
1111,10765,Andrzej Bartkowiak,0.0006
1112,57134,James Wong,0.001514
1113,16938,Renny Harlin,0.06144
1114,7018,Richard Curtis,0.651252
1115,1884,Steven Soderbergh,2.429935
1116,488,Steven Spielberg,7.205305
1117,36588,Joe Wright,0.253956
1118,82194,Neill Blomkamp,2.508974
1119,13015,Phillip Noyce,0.192108
1120,7467,David Fincher,5.204688
1121,41270,Chuck Bowman,0.0
1122,17883,David O. Russell,0.167698
1123,125738,Daniel Espinosa,0.359645
1124,3415,Jerry Zucker,0.574291
1125,1978,Iain Softley,0.000445
1126,366,James Mangold,1.083671
1127,1524,Harold Ramis,1.587713
1128,1776,Francis Ford Coppola,1.433284
1129,366,James Mangold,1.083671
1130,75035,Olivier Megaton,0.10552
1131,1884,Steven Soderbergh,2.429935
1132,7399,Ben Stiller,3.739802
1133,4760,Deepa Mehta,0.64
1134,6449,Warren Beatty,1.842741
1135,1090,John McTiernan,1.540545
1136,14911,Penny Marshall,1.125349
1137,16544,Ted Kotcheff,0.00057
1138,8452,Andrei Tarkovsky,1.590567
1139,31093,Yvette Kaplan,0.52
1140,133293,Paul Bolger,0.01512
1141,142587,Greg Tiernan,0.000264
1142,3224,Stephen Frears,0.93091
1143,3045,P.J. Hogan,0.044236
1144,18311,Joe Roth,0.000157
1145,525,Christopher Nolan,3.160919
1146,2388,Jonathan Frakes,2.14855
1147,8029,Jimmy Hayward,0.003816
1148,9181,Edward Zwick,1.089369
1149,4499,Tom Shadyac,0.260844
1150,144221,Brad Furman,0.419936
1151,9855,Terence Young,1.130214
1152,13581,Brian Levant,1.413273
1153,75035,Olivier Megaton,0.10552
1154,12987,David Zucker,0.657826
1155,18281,Donald Petrie,0.36254
1156,9622,Eric Brevig,1.01905
1157,1201,Garry Marshall,2.71035
1158,6349,Alan J. Pakula,0.003958
1159,5572,Joel Schumacher,0.483252
1160,3026,Rob Reiner,1.565946
1161,13015,Phillip Noyce,0.192108
1162,36797,Robert Luketic,0.210911
1163,137427,Denis Villeneuve,2.127777
1164,20907,Antoine Fuqua,0.561869
1165,15002,Dean Parisot,0.026818
1166,35689,Keenen Ivory Wayans,1.42092
1167,26205,James Bobin,0.072041
1168,10808,Stephen Norrington,0.016713
1169,52038,Thomas Carter,0.15765
1170,7017,Roger Michell,0.104502
1171,26648,Luis Llosa,0.002744
1172,48980,David McNally,0.43143
1173,7018,Richard Curtis,0.651252
1174,7,Andrew Stanton,1.588633
1175,7879,John Lasseter,1.841616
1176,11447,Albert Hughes,0.929029
1177,11448,Allen Hughes,0.026785
1178,26648,Luis Llosa,0.002744
1179,4037,Ron Shelton,0.433331
1180,16745,Melville Shavelson,0.001933
1181,54584,Jesse Dylan,0.007795
1182,52842,Garth Jennings,1.284578
1183,54644,Joel Zwick,2e-05
1184,52968,Russell Mulcahy,0.562747
1185,57370,Frank Coraci,0.752279
1186,39819,Wayne Wang,0.00223
1187,323,Curtis Hanson,0.885991
1188,7908,Frank Oz,1.885291
1189,1152,Oliver Stone,3.673877
1190,4755,David R. Ellis,3.5e-05
1191,7791,Peter Howitt,2.253661
1192,60237,John A. Davis,0.000111
1193,5602,David Lynch,3.245389
1194,16391,Julie Taymor,2.9e-05
1195,39,Sam Mendes,2.667
1196,7187,Richard Donner,0.734465
1197,2406,Mathieu Kassovitz,3.121681
1198,35155,John Gray,1e-05
1199,1524,Harold Ramis,1.587713
1200,79656,John Schultz,0.253855
1201,2228,Sean Penn,2.596607
1202,60129,Susan Stroman,0.24
1203,18254,Simon Wincer,0.011896
1204,879,Billy Bob Thornton,2.742755
1205,1152,Oliver Stone,3.673877
1206,3556,Roman Polanski,2.288758
1207,7775,Stephen Sommers,0.775132
1208,5281,Spike Lee,2.337794
1209,607,Zhang Yimou,1.604323
1210,21905,Danny Pang,1e-06
1211,31033,Oxide Pang Chun,0.953726
1212,5174,Barry Sonnenfeld,1.260464
1213,10723,Mike Newell,0.583453
1214,16566,George P. Cosmatos,1.11028
1215,56710,Oliver Parker,0.467468
1216,43518,Lawrence Kasanoff,0.0504
1217,880,Ben Affleck,12.460738
1218,12989,Andrew Davis,3.099247
1219,17167,Andy Tennant,0.002125
1220,8246,Barry Levinson,0.485116
1221,16566,George P. Cosmatos,1.11028
1222,18069,Brian Gibson,0.335756
1223,11426,Ben Sharpsteen,1.19478
1224,11429,Hamilton Luske,0.775556
1225,12114,Michael Cimino,0.801224
1226,3950,Len Wiseman,1.510014
1227,2291,Paul McGuigan,0.549823
1228,5216,Gus Van Sant,1.162447
1229,31024,Betty Thomas,0.636242
1230,18865,Louis Leterrier,1.029459
1231,11873,Roger Kumble,0.012005
1232,2226,Sydney Pollack,1.798429
1233,58552,Burr Steers,0.000447
1234,12786,Simon West,1.826532
1235,107446,Phil Lord,0.613579
1236,155267,Christopher Miller,0.216076
1237,7017,Roger Michell,0.104502
1238,7314,Nick Park,0.000101
1239,53304,Peter Lord,0.030744
1240,17871,John Hamburg,0.815223
1241,68215,Reginald Hudlin,0.095207
1242,116805,Paul Feig,1.92869
1243,10601,Joseph L. Mankiewicz,0.887898
1244,57370,Frank Coraci,0.752279
1245,21712,Carl Franklin,0.495072
1246,10400,Barbra Streisand,2.139541
1247,11676,Mark Pellington,0.02744
1248,6767,Larry Charles,3.8e-05
1249,10179,John Glen,2.018286
1250,19850,Catherine Hardwicke,1.349248
1251,27846,John Herzfeld,0.005026
1252,58164,Annabel Jankel,0.059517
1253,58165,Rocky Morton,0.012352
1254,8685,Andrew Niccol,4.7e-05
1255,607,Zhang Yimou,1.604323
1256,114597,Julie Anne Robinson,0.016068
1257,19274,Seth Rogen,5.341411
1258,54734,Evan Goldberg,1.530542
1259,141169,Sngmoo Lee,0.000141
1260,2419,Jean-Pierre Jeunet,1.017594
1261,323,Curtis Hanson,0.885991
1262,2408,Jamel Debbouze,2.328127
1263,4723,Brian Helgeland,0.184916
1264,64901,Gordon Chan,1e-06
1265,11614,M. Night Shyamalan,2.548871
1266,72344,Asger Leth,0.000554
1267,5065,David Frankel,0.04551
1268,16513,John G. Avildsen,1.138877
1269,17883,David O. Russell,0.167698
1270,29214,Anne Fletcher,0.000661
1271,5696,Bruce Beresford,0.091144
1272,24,Robert Zemeckis,1.619012
1273,59,Luc Besson,4.000464
1274,1137903,Sam Taylor-Johnson,0.147276
1275,2294,Robert Rodriguez,1.611883
1276,5572,Joel Schumacher,0.483252
1277,17825,Shawn Levy,0.889116
1278,36602,Peter Berg,1.664985
1279,14911,Penny Marshall,1.125349
1280,2127,James Wan,2.900688
1281,7467,David Fincher,5.204688
1282,29009,Ken Kwapis,0.664004
1283,12987,David Zucker,0.657826
1284,5140,Wes Craven,1.248509
1285,24,Robert Zemeckis,1.619012
1286,52803,Etan Cohen,0.058503
1287,1776,Francis Ford Coppola,1.433284
1288,9248,Nora Ephron,0.316838
1289,4723,Brian Helgeland,0.184916
1290,2239,Anthony Minghella,0.02183
1291,7395,Bobby Farrelly,0.339056
1292,7396,Peter Farrelly,0.535805
1293,664,Frank Marshall,0.178181
1294,17698,Nancy Meyers,0.021262
1295,20400,Tim Story,0.302768
1296,638,Michael Mann,2.224465
1297,18596,Taylor Hackford,0.476442
1298,2294,Robert Rodriguez,1.611883
1299,2293,Frank Miller,1.888359
1300,43141,Pete Travis,0.003371
1301,17871,John Hamburg,0.815223
1302,7395,Bobby Farrelly,0.339056
1303,7396,Peter Farrelly,0.535805
1304,1152,Oliver Stone,3.673877
1305,61175,John Whitesell,6e-06
1306,1704,Gore Verbinski,3.107182
1307,58552,Burr Steers,0.000447
1308,11151,Nick Cassavetes,3.310344
1309,4755,David R. Ellis,3.5e-05
1310,488,Steven Spielberg,7.205305
1311,12028,John Moore,0.445214
1312,52934,Nicholas Stoller,1.924013
1313,36804,Peter Chelsom,0.265088
1314,4600,Joe Dante,3.777547
1315,87130,Mark A.Z. Dippé,0.049186
1316,8300,Kevin Reynolds,1.5e-05
1317,144221,Brad Furman,0.419936
1318,59521,Jaume Collet-Serra,0.122879
1319,525,Christopher Nolan,3.160919
1320,74619,Sean Anders,1.148931
1321,1098477,Callan Brunker,0.000162
1322,2461,Mel Gibson,7.577428
1323,10179,John Glen,2.018286
1324,41671,Nimród Antal,0.001411
1325,8858,Ivan Reitman,0.496864
1326,508,David Koepp,1.422062
1327,21031,Alejandro Agresti,7.7e-05
1328,1978,Iain Softley,0.000445
1329,3290,Peter Hedges,0.000727
1330,66548,Paul Weiland,0.019656
1331,190,Clint Eastwood,7.796762
1332,1776,Francis Ford Coppola,1.433284
1333,2406,Mathieu Kassovitz,3.121681
1334,488,Steven Spielberg,7.205305
1335,1090,John McTiernan,1.540545
1336,6037,Colin Strause,0.012652
1337,6038,Greg Strause,0.000692
1338,18281,Donald Petrie,0.36254
1339,6720,Joan Chen,2.454775
1340,18323,Marc Lawrence,0.14873
1341,54733,Greg Mottola,0.000897
1342,29214,Anne Fletcher,0.000661
1343,5140,Wes Craven,1.248509
1344,5572,Joel Schumacher,0.483252
1345,1152,Oliver Stone,3.673877
1346,51851,Jake Kasdan,0.554295
1347,3092,Diane Keaton,3.256104
1348,93214,Steven Quale,0.003375
1349,64030,Kelly Makin,0.011351
1350,51984,Mimi Leder,0.112759
1351,7395,Bobby Farrelly,0.339056
1352,7396,Peter Farrelly,0.535805
1353,32593,Steven Brill,0.31144
1354,52139,Seth MacFarlane,6.69807
1355,52968,Russell Mulcahy,0.562747
1356,468,Stephen Daldry,0.569818
1357,7017,Roger Michell,0.104502
1358,53334,Jim Sheridan,0.005857
1359,25735,Christian Duguay,0.644315
1360,10965,Chris Columbus,1.358227
1361,26713,Chuck Russell,0.697298
1362,54967,Sam Weisman,3e-06
1363,13776,John Frankenheimer,0.586814
1364,42175,Richard Stanley,6e-06
1365,37710,Peter Hyams,0.306967
1366,71570,Justin Chadwick,1.207648
1367,19969,Pat O'Connor,0.023992
1368,2042,Stephen Hopkins,0.194107
1369,1032,Martin Scorsese,5.09931
1370,14911,Penny Marshall,1.125349
1371,75035,Olivier Megaton,0.10552
1372,50582,Frederik Du Chau,1.2e-05
1373,30365,Michael Caton-Jones,0.518958
1374,11472,Irwin Winkler,0.017325
1375,66823,Joseph Kahn,1e-06
1376,23213,Harold Becker,0.136442
1377,10491,Paul Verhoeven,0.714402
1378,1769,Sofia Coppola,2.533966
1379,23393,Barbet Schroeder,0.01479
1380,56435,Stephen T. Kay,0.027429
1381,51894,Juan Antonio Bayona,0.47531
1382,58251,Elaine May,0.011729
1383,5655,Wes Anderson,1.366714
1384,18356,Stephen Herek,0.845385
1385,11770,John Carpenter,2.081543
1386,2419,Jean-Pierre Jeunet,1.017594
1387,66960,Dennie Gordon,0.2352
1388,56106,Charles Shyer,3e-06
1389,29009,Ken Kwapis,0.664004
1390,140354,Ulu Grosbard,0.00216
1391,57898,William Malone,0.004171
1392,3289,Paul Weitz,1.195435
1393,518,Danny DeVito,4.86254
1394,72024,Malcolm D. Lee,0.594622
1395,52094,Jerry Jameson,0.0016
1396,18889,Mic Rodgers,0.000118
1397,54559,Christian Alvart,0.00324
1398,5501,Gary Fleder,0.0002
1399,25735,Christian Duguay,0.644315
1400,64909,Jean-Marie Poiré,0.008294
1401,2034,Danny Boyle,3.562272
1402,53177,Brian Robbins,0.571866
1403,86295,Marc F. Adler,1e-06
1404,86296,Jason Maurer,0.1668
1405,35453,Pierre Morel,0.232757
1406,61357,Geoffrey Sax,0.011201
1407,40256,D.J. Caruso,0.860601
1408,1978,Iain Softley,0.000445
1409,44740,Richard Shepard,0.36787
1410,1223,Joel Coen,3.347263
1411,56739,Peter Chan,4.1e-05
1412,76812,Raymond Yip Wai-Man,1.2e-05
1413,71871,Sergei Bodrov Jr.,0.000643
1414,84736,Ivan Passer,0.363619
1415,21684,Bong Joon-ho,0.155634
1416,65629,Bibo Bergeron,2.8e-05
1417,2689,Jeff Nathanson,1.769942
1418,21085,Alex Proyas,0.126389
1419,147021,S.S. Rajamouli,0.15188
1420,57270,Robert Schwentke,1.067128
1421,7145,Michael Lehmann,0.03272
1422,510,Tim Burton,2.560796
1423,12891,Joss Whedon,2.824829
1424,17764,Charles S. Dutton,1.317816
1425,10586,Richard Lester,0.036544
1426,13426,Peter Segal,0.071184
1427,11401,John Woo,1.04364
1428,17167,Andy Tennant,0.002125
1429,36797,Robert Luketic,0.210911
1430,21217,Jonathan Lynn,0.283769
1431,2294,Robert Rodriguez,1.611883
1432,2380,David Carson,1.03675
1433,12453,Wong Kar-wai,1.124261
1434,10943,Francis Lawrence,1.700731
1435,1496406,Yuefeng Song,7e-06
1436,13563,Norman Jewison,0.068884
1437,10781,Michael Apted,1.826864
1438,58178,David Mirkin,0.52
1439,58375,Andy Fickman,0.387139
1440,46085,Luis Mandoki,0.113931
1441,58072,John Pasquin,5e-06
1442,3556,Roman Polanski,2.288758
1443,10781,Michael Apted,1.826864
1444,18356,Stephen Herek,0.845385
1445,20019,Lee Daniels,0.00877
1446,578,Ridley Scott,3.277801
1447,11770,John Carpenter,2.081543
1448,28239,David Twohy,0.123578
1449,7671,Jeb Stuart,0.110183
1450,58712,Steve Miner,0.2406
1451,57193,Gil Kenan,0.006926
1452,4762,Paul Thomas Anderson,1.02157
1453,33317,David Leland,4e-06
1454,5501,Gary Fleder,0.0002
1455,111588,J Blakeson,0.000224
1456,1056121,Ryan Coogler,1.630295
1457,880,Ben Affleck,12.460738
1458,64045,Kirk Jones,0.009218
1459,1223,Joel Coen,3.347263
1460,1224,Ethan Coen,0.919729
1461,66218,Jennifer Flackett,0.0
1462,66219,Mark Levin,0.018768
1463,6159,Ron Howard,5.661356
1464,4762,Paul Thomas Anderson,1.02157
1465,19303,Kevin Smith,2.697353
1466,63820,Christian Ditter,0.010713
1467,1270,Charles Martin Smith,1.664138
1468,19850,Catherine Hardwicke,1.349248
1469,11151,Nick Cassavetes,3.310344
1470,56911,Les Mayfield,0.000114
1471,57633,Rawson Marshall Thurber,0.398238
1472,80999,Fyodor Bondarchuk,0.478838
1473,7213,Jonathan Mostow,0.021116
1474,10930,Irvin Kershner,1.167005
1475,3227,Steve Pink,0.027051
1476,1270,Charles Martin Smith,1.664138
1477,13776,John Frankenheimer,0.586814
1478,37932,F. Gary Gray,1.314773
1479,11649,Cameron Crowe,1.143793
1480,3026,Rob Reiner,1.565946
1481,33433,Scott Hicks,2.8e-05
1482,29605,Mikael Håfström,0.477827
1483,8685,Andrew Niccol,4.7e-05
1484,41550,Andrew Bergman,0.076561
1485,71267,Kirk De Micco,1.2e-05
1486,2632,Chris Rock,2.835964
1487,57130,Todd Phillips,0.064667
1488,63571,Wilson Yip,0.592411
1489,6737,Jay Roach,0.176048
1490,510,Tim Burton,2.560796
1491,8965,Roland Joffé,6e-06
1492,7187,Richard Donner,0.734465
1493,54040,John Lee Hancock,0.783572
1494,2294,Robert Rodriguez,1.611883
1495,71600,Seth Gordon,1.062918
